1.01226904307739,1.00986930189534,0.990156812244193,0.955288300147176,0.941267213554526,0.976607230644002,1.00697243133707,0.980801205815535,0.953675992920488,0.974204012918724,1.00321023353506,1.00595828639845,0.992537311265302,0.976463956957411,0.956956446887774,0.93748052797465,0.919566560538054,0.900781774732898,0.942243265898404,0.984721141949398,0.994443084287111,0.993017401164428,1.00206332408722,1.02003028516301,1.02410095803683,0.998882287690026,0.976262556418226,0.983502495189121,0.989089417513166,0.992228570680824,0.993747237036049,0.999120386413132,1.00631701729511,1.02238446750831,1.04838660786957,1.06162384989805,1.04042171053611,1.02026109165593,1.02876142720661,1.03656175026516,1.03409054049309,1.02700851615063,1.01784974714657,1.00458728372127,1.00636784661543,1.03110670293816,1.04970043097792,1.05193206595919,1.05231496805933,1.01950358236203,0.987261167032197,0.948674547593748,0.907932716991428,0.936517194704838,1.00374161130884,1.02425556770866,0.987139216845686,0.966861530390663,0.998438342141915,1.02707201837089,1.02616721202008,1.02368897040543,0.976284994093685,0.918892549462296,0.932598472890802,0.981542800108322,1.00703006517596,1.00739881967235,0.999628347532023,0.972801099613005,0.950578887769226,0.975259242791801,0.999559303289515,0.976280488784461,0.947268360683111,0.95799551923536,0.982104995008168,0.98359432273749,0.967282318150493,0.963641246229624,0.982296617095075,0.990514423944209,0.953022399227612,0.916206911892177,0.932444311013111,0.945757571099449,0.948695289851027,0.947032556748368,0.971084893078635,1.00781748294552,1.00320707537856,0.95220045873942,0.927209431349442,0.969862581486797,1.00336543077871,0.986407031953135,0.96787219201388,0.986766417392843,1.00265707650789,0.991221319902033,0.968851323613738,0.940029914094997,0.908341799973802,0.894456113759137,0.901837096708986,0.916122546869307,0.952023643358756,0.979007994536978,0.950434891762752,0.919660967554676,0.910315043525695,0.90191813665756,0.916928900432209,0.938101159188863,0.943996906512513,0.939098332930883,0.949787140108504,0.976707555404529,0.99088744837999,0.982947931781217,0.972616201388814,0.966521155919727,0.958357435867883,0.955106839828607,0.950386496659688,0.99159688232928,1.03359472193875,1.0128529029577,0.958608062698438,0.943384553440805,0.967428294237432,0.987437926146986,1.00147577455047,1.00025138666492,0.947435525348603,0.89981870348785,0.918629789408936,0.932075066822725,0.941083799259967,0.948246256564913,0.950004010171659,0.949900991253513,0.945037767123061,0.937413333598092,0.950073294622517,0.982921102186493,0.983292621664964,0.92358654415058,0.881726506395519,0.915738506890963,0.943914510613223,0.926062420677939,0.904242753491404,0.88304257604548,0.860634755889556,0.887936717969933,0.927687943522971,0.944470294075729,0.947784695152479,0.956774536956531,0.972006150138498,0.96348867411792,0.917404475172575,0.880103849805005,0.870795576634276,0.869616049744385,0.932831586664511,0.996335162348808,0.94042991488691,0.883659670058736,0.893386541574184,0.912439132569746,0.911679141651391,0.903612372080318,0.894755958490343,0.88154198116898,0.878323179195877,0.889038496612863,0.907551524686974,0.938101288550051,0.943266638327117,0.875231928781994,0.820404967826475,0.866109707941737,0.9107091019331,0.920857341690308,0.930510420563932,0.906900751401383,0.878508795772128,0.889420677740105,0.911094948666685,0.928141180421484,0.942871806726529,0.947012875679073,0.940760032714251,0.932897685223351,0.924404293491974,0.929171144421135,0.964061407065696,0.979986002258659,0.921666772446368,0.86907998632621,0.889798586007283,0.909078415327956,0.932669348693241,0.95568971342338,0.969890298096968,0.977729796796853,0.970821953221544,0.957116899151531,0.955171921515243,0.95970181569595,0.953397157917021,0.938299679204169,0.938798054161654,0.958480632678769,0.95875629652953,0.924247541745707,0.898597979039236,0.89941275661018,0.904850844533533,0.93263961515827,0.950303683757524,0.92135446447579,0.88964875885477,0.908050376477451,0.927829064461124,0.934432932491911,0.938681876763459,0.929754175829168,0.914011083297919,0.890156090397208,0.863294828275669,0.848746038769824,0.842537791294292,0.846716080966304,0.86021534330593,0.876447919401638,0.897594368573349,0.90899052855789,0.9011038042073,0.894447298085763,0.894978407434984,0.897323679990409,0.913681466819624,0.927247884974963,0.914610782472823,0.901347047914706,0.909618261763489,0.917166042709338,0.904909414471678,0.883031782030023,0.904644135408372,0.934001203856739,0.942900108209944,0.944166096952965,0.922371046948226,0.890058148469859,0.906879937546789,0.956780351608021,0.964354854505727,0.932662186107881,0.916331527046862,0.918941497151254,0.913885214095301,0.89586458456048,0.884140821714701,0.890478325099112,0.895932641398159,0.89836361899199,0.895339385046031,0.880447603644749,0.868016641463683,0.902873830975656,0.93302730703717,0.934897492136627,0.931812443005619,0.965011723661546,0.997423803587363,0.972063222221792,0.939171746029558,0.920242201614194,0.903450829109624,0.922692053601951,0.947339636595449,0.935010868955876,0.906410581634864,0.902837730959693,0.911412235547105,0.913527388363811,0.911689740789151,0.920165416540093,0.937279405923081,0.946957117455,0.947756203126658,0.933464780850794,0.900878250634057,0.883717233584446,0.892843002307414,0.898811231848862,0.897059866023438,0.895087399092686,0.897208750746238,0.895505790280719,0.892324414441527,0.889468167636765,0.893122841021513,0.89732234838453,0.911893832582974,0.919605763655075,0.878722388629789,0.841657914021621,0.887467072639781,0.92873931078953,0.883715090854062,0.838239546737485,0.873226201954393,0.906997788210027,0.92641551694479,0.941947655815516,0.906275101083698,0.864671959689156,0.879991449041215,0.90576348030922,0.854118590066463,0.786298904045285,0.799779117340443,0.835972864147783,0.859003522183046,0.876508756705904,0.905518177518235,0.93867777238758,0.931026969484622,0.902661687756853,0.919967169994113,0.961094568791043,0.960812168667692,0.935235654421212,0.924542180268433,0.924144896650063,0.903848537571213,0.86759787930673,0.871816447703981,0.912033432948499,0.935137520856295,0.938776910255807,0.928896140453798,0.901855953872274,0.881295021670664,0.873608570513278,0.869548769019819,0.869549709101696,0.889432811664512,0.939711469226046,0.959608178368911,0.935741018316779,0.918526961615087,0.912682339864694,0.929934731835344,0.988006235679109,1.00268195967188,0.939024462870158,0.883314327300925,0.845478921478046,0.837569840548888,0.89344638363004,0.92399207493756,0.901672804602942,0.885039247871901,0.883514307814519,0.883152461080529,0.887364069566755,0.887076165986967,0.870489668614897,0.865413345441925,0.908180795153601,0.927811906419915,0.894355198758174,0.869404082501674,0.873842530415801,0.873277244225091,0.866041247261616,0.867633285829195,0.899620175209036,0.917236912425378,0.894391518469266,0.86714696221996,0.840358387490072,0.827918414561962,0.854376545418104,0.881709291231857,0.915589307056821,0.930979639039907,0.896494895263283,0.869684564642398,0.864004946383524,0.859506600574676,0.86382574755859,0.85990469081883,0.845678069531722,0.838161010772854,0.847169581768984,0.864046852616334,0.900231230081618,0.925091752589518,0.926907667818578,0.92746791543521,0.925200041789322,0.91007461462947,0.873884552673543,0.843488320559033,0.825649967975554,0.831895276030858,0.881655011656167,0.915113177820326,0.92442863645511,0.927106181400822,0.92049944989929,0.914890068777237,0.910646189459686,0.920606128234495,0.945110908258889,0.93612751827645,0.891879517484084,0.862556505837006,0.851261449080784,0.845117267764284,0.844020582699437,0.804763988411177,0.733797867446958,0.747865418808227,0.825765331014707,0.84795221923216,0.832296767021643,0.841619809666994,0.865067809176571,0.881557849304809,0.894163017775204,0.9082345658479,0.91286782451215,0.901417215480751,0.87961868494098,0.817626035510402,0.744746366464368,0.786414418504819,0.858918756739152,0.848932118657272,0.821259095654992,0.854868880531641,0.898599340312478,0.894975510577492,0.884944167716091,0.844649158511299,0.801642070243724,0.771954925442585,0.742545795679431,0.792842778972894,0.839473326190637,0.847150417412029,0.850983143572997,0.826522492056616,0.812674038340641,0.868708872781722,0.901166731741948,0.83545242581176,0.801963993610523,0.8687304586975,0.890860090983209,0.799222824687342,0.746289045502624,0.776670667188558,0.818264736595443,0.876280034689744,0.898291646958672,0.877324654203353,0.864967951387996,0.860154939516998,0.849022170005012,0.830790991516241,0.826301840244117,0.830041676714839,0.83349423311065,0.837150068184649,0.883740127710732,0.943635593688137,0.938214225380281,0.909698806386755,0.874705729939532,0.836796957712955,0.817696384402201,0.799559881304617,0.793754731010524,0.787892468318279,0.821046446177795,0.849311839050261,0.847547274169072,0.806887579233786,0.576520397672105,0.424547288846177,0.646110605461339,0.805826698716525,0.822358321353823,0.831384046566344,0.825050473657133,0.834538850564641,0.868624209847233,0.889851601421389,0.896645072318002,0.899860548569911,0.900799778498093,0.878655451569852,0.842416418265251,0.819451558249964,0.800768935975986,0.812580891674367,0.828658383270582,0.843733376479923,0.858301228900821,0.832860106239496,0.805982477837437,0.833972034353333,0.855757070092117,0.837681384014273,0.828810240572474,0.866325202529495,0.8866764209564,0.861915548696529,0.830066348619447,0.78494205678329,0.793788809311041,0.873016787161754,0.89259648815796,0.861552226450555,0.860066412512657,0.875966930629121,0.840821183096546,0.783423399436503,0.808369693672337,0.853816977898579,0.827471438043811,0.791787034182474,0.87821572773274,0.956908558534899,0.919172186820157,0.881001862869106,0.888507631989611,0.852784581944604,0.822507567713155,0.82655435146471,0.897012894290102,0.908122103628874,0.861070511739842,0.841831406518319,0.84626603172582,0.83108338417562,0.804230985345101,0.826379120626379,0.862425517368384,0.842291656423331,0.812002970638999,0.819805048931212,0.828655536816595,0.848221472074933,0.865848632117052,0.879979004898448,0.897392830745369,0.9268755961489,0.949051990328528,0.957263765736086,0.936008879447206,0.880805937212821,0.826021446017775,0.771304088253022,0.793778193066128,0.84706903532452,0.872606118578564,0.890327095573132,0.866268790238177,0.841220799060978,0.851568241881834,0.857490614464122,0.845952298021213,0.858085832623419,0.916378235959682,0.935245550336822,0.918454534637536,0.897367017834922,0.876589019253405,0.846937154891557,0.811552762082728,0.850529436158751,0.911169458792525,0.841801597008756,0.755357389713665,0.758589804121962,0.75948586000356,0.753520114815413,0.765358644582479,0.829584664811848,0.858522267379388,0.829824431893397,0.833123663140186,0.864065799103236,0.883737715833257,0.895965108650621,0.824039552636023,0.726961504207846,0.72251558454322,0.724627635360408,0.777748648459241,0.821118136101946,0.808689559079,0.826365534189706,0.910810484225783,0.928441012850882,0.867687367842972,0.828503650031809,0.804447038991413,0.813888076948028,0.835200424440163,0.882855449907284,0.934260771411175,0.852339789928504,0.782888884821781,0.823957694607406,0.853816803908707,0.871675754266824,0.879880157250047,0.875272570114493,0.869451558958617,0.862980687724388,0.830098832382692,0.786460582778524,0.812493327993559,0.847828603145884,0.824774429796771,0.804022107692659,0.812067086168979,0.810909068173021,0.810186793544154,0.810159953975239,0.810447835121562,0.804294259715751,0.793752151696085,0.866929090664985,0.962212023024071,0.92955161162488,0.878956080226055,0.804954222997285,0.741148817640898,0.714215542538128,0.699525931116187,0.706585150787017,0.722472682383357,0.746037022459544,0.794470115249318,0.846483311385072,0.830561333521167,0.802250161314236,0.83160189247814,0.859410862668842,0.883273218421881,0.901804879205413,0.913647900445538,0.884775611144752,0.819770457215578,0.808181681942574,0.820217744481066,0.824307048047984,0.821573612418051,0.80843532217572,0.796374805182957,0.821501589836567,0.834255777552907,0.831036734412812,0.81880888206187,0.799136032700956,0.811921375327184,0.837076553320177,0.853760318475626,0.863839170699229,0.831417870447432,0.82248819627076,0.893639610863557,0.889829801300903,0.787481423684943,0.761095060701128,0.782875877100057,0.776883751214008,0.761130223677978,0.799077896340637,0.82715813613541,0.775467774105193,0.765138275261382,0.849795565851287,0.851134398120899,0.767043682112213,0.753534007193351,0.771147244062532,0.750480584150655,0.732200283330537,0.874050034555353,0.934878626329958,0.853003733284262,0.781491800736084,0.759884465361625,0.764476232987881,0.780989972571417,0.785923529018805,0.784242918774809,0.791469318208035,0.797858276356064,0.805762697511939,0.793861432254594,0.751814076239125,0.777215248849429,0.836173401089288,0.833167079123364,0.804878169478749,0.828243958899912,0.84450238730422,0.837012407408129,0.823469190908617,0.801966530140235,0.794684070703222,0.796524734375927,0.830807323330814,0.870540175375979,0.839494183152337,0.817603662258929,0.845635266991736,0.853158451389452,0.832061674636199,0.803752178471361,0.767893315684726,0.811407834094146,0.869430364000662,0.850012352003623,0.833684540224225,0.847960380474196,0.810526744383687,0.707519482389788,0.690985130763659,0.714700323557031,0.743456662402787,0.773589430536962,0.818748027205027,0.832686756414591,0.777856777089284,0.762753878501822,0.787482477264535,0.741359187187093,0.667292435308176,0.693831877891013,0.718534618578071,0.742034730082066,0.785819485782432,0.870240297560345,0.864341901939894,0.803195044602184,0.782338118517639,0.766253223647879,0.786577489682929,0.797329041515419,0.790779680418325,0.791386330871477,0.797408643254233,0.799778504741428,0.800054184195088,0.813770545607378,0.815162886902787,0.754356271864525,0.720554116156135,0.726258659781276,0.761836098427326,0.816816143836875,0.811349316045458,0.79222272382632,0.750213747851814,0.730730623203602,0.755456484109364,0.77014698305648,0.777104275279747,0.784497167335737,0.78964156882857,0.771606385188903,0.767738884637701,0.804919609163569,0.774556901007937,0.67595593619577,0.734504960886954,0.842518203783185,0.815110554261949,0.786018638014485,0.754010875454026,0.728741753378176,0.718177036314035,0.735224244010106,0.760068133277065,0.782614228241073,0.802649814610729,0.820428944293389,0.822642187815813,0.804743533806205,0.789520335108235,0.772730417826908,0.825889481663668,0.856060392811484,0.803769474270765,0.714213205419164,0.58241549724501,0.645251070914324,0.777413355100716,0.828170198483251,0.862568670073938,0.85991262338356,0.850861568149049,0.835983944183031,0.818077675411383,0.797896262137279,0.790737268906508,0.764274862975709,0.693827186101869,0.690048807512421,0.752246594821413,0.746944038101295,0.72525923117565,0.799277649923732,0.829163173064384,0.779109775565901,0.743585173768891,0.726033369710949,0.75269894208038,0.777659655707559,0.708586935460817,0.724836769161909,0.893793237868762,0.904023690639421,0.813542467826788,0.772071889353786,0.74407037071159,0.762591339719733,0.772324375832056,0.769430608079807,0.73381868606468,0.678835057593153,0.744860520782879,0.792029800022138,0.794968519095373,0.79852271834376,0.804180301586548,0.797742506836133,0.777627651473247,0.711256942848821,0.696501265466269,0.772486659430175,0.768778574688749,0.72095641569498,0.756485550417299,0.781256582216674,0.756135181426523,0.774993093037251,0.842865416709989,0.802731137459016,0.742593749183693,0.893952431122025,0.94929886976215,0.831813494585664,0.753475196996649,0.685367647696415,0.625481427321579,0.627196604586639,0.867565740652919,0.935541189115041,0.812929274974429,0.779534775405982,0.766116979900145,0.738375923370942,0.706617716245072,0.667868628339668,0.652485630815,0.647636403071032,0.687532474848973,0.727847878101725,0.796065316037177,0.7946007006651,0.733934286903689,0.772442366175533,0.819532075992044,0.801787127923541,0.838022229674583,0.951756566262537,0.87880689635197,0.748383875249023,0.775266264795165,0.769426055005608,0.709616347662769,0.752954981985048,0.843487238125487,0.780089244409133,0.732578710162601,0.788243132245987,0.829848680230895,0.859106110169149,0.852571930298202,0.818417795202509,0.700511828779266,0.663970447925037,0.710307792543154,0.786293785760684,0.84944824328785,0.769935686672735,0.746434537648466,0.796264740977938,0.824048002474861,0.840596285947493,0.781464554997668,0.77447508262481,0.865061991702226,0.83813426138273,0.753103540316934,0.762399868181497,0.754318529715922,0.722243385626573,0.751818600055487,0.811234405712276,0.863571135311634,0.892946404488772,0.879111123687536,0.813344635489614,0.700948316505147,0.700282009181566,0.760841899727842,0.963920484546706,0.950001525381363,0.778144883636363,0.720959295842407,0.695962018523319,0.743860127940259,0.77218364110288,0.788319713867138,0.779778479029471,0.762659670225588,0.734380535503363,0.720565271604082,0.718094433661221,0.79729612099135,0.849557946445961,0.787323707375413,0.729847294885455,0.678508437189469,0.716181992839071,0.771809601341371,0.846262393429099,0.830077599697571,0.74664469803472,0.754063254386553,0.755655588270776,0.704864346303183,0.710286656191129,0.757640702783252,0.809421197931223,0.821505758671826,0.731154105624136,0.712749087939507,0.735681794760622,0.70206909200113,0.664733713154071,0.629991243086893,0.611146067213113,0.592750746771755,0.768140029143586,0.841067493685713,0.761119846159015,0.745402903056793,0.769737830873056,0.734653691673056,0.699228907441381,0.665399948493668,0.676902072559665,0.705459466437446,0.754627345108637,0.786662000928204,0.794490428487515,0.815548069177648,0.822496548414774,0.729055629833209,0.724462616675954,0.809421191196906,0.757065824473739,0.714907522877698,0.794149609401568,0.856658864319858,0.910546133253201,0.776510037406763,0.668611745364041,0.648976640487973,0.742685070004896,0.879108857407022,0.872116836676087,0.862332554559884
